-0.00001	-0.00220	0.67667
0.00006	-0.00345	0.72951
0.00016	-0.00457	0.77315
0.00027	-0.00556	0.80964
0.00040	-0.00645	0.84196
0.00054	-0.00724	0.86876
0.00068	-0.00795	0.88993
0.00081	-0.00858	0.90726
0.00094	-0.00915	0.92181
0.00107	-0.00965	0.93394
0.00119	-0.01009	0.94372
0.00131	-0.01051	0.95261
0.00145	-0.01098	0.96154
0.00161	-0.01149	0.97039
0.00181	-0.01205	0.97885
0.00203	-0.01267	0.98664
0.00230	-0.01335	0.99318
0.00262	-0.01408	0.99785
0.00300	-0.01489	0.99995
0.00345	-0.01577	0.99872
0.00397	-0.01672	0.99327
0.00459	-0.01775	0.98261
0.00532	-0.01886	0.96602
0.00618	-0.02004	0.94256
0.00720	-0.02131	0.91226
0.00838	-0.02265	0.87316
0.00977	-0.02405	0.82824
0.01138	-0.02551	0.77653
0.01325	-0.02701	0.72622
0.01539	-0.02855	0.67255
0.01783	-0.03013	0.61503
0.02061	-0.03173	0.56487
0.02374	-0.03333	0.52004
0.02725	-0.03495	0.47057
0.03117	-0.03656	0.43366
0.03554	-0.03817	0.40482
0.04037	-0.03980	0.36800
0.04570	-0.04143	0.33399
0.05158	-0.04302	0.31375
0.05803	-0.04462	0.29319
0.06510	-0.04621	0.27232
0.07282	-0.04778	0.25539
0.08124	-0.04935	0.23653
0.09038	-0.05089	0.22511
0.10029	-0.05242	0.20913
0.11101	-0.05390	0.19954
0.12257	-0.05537	0.18579
0.13499	-0.05680	0.17183
0.14831	-0.05815	0.16203
0.16254	-0.05941	0.15316
0.17769	-0.06058	0.14507
0.19376	-0.06163	0.13603
0.21075	-0.06252	0.13061
0.22863	-0.06324	0.12744
0.24737	-0.06378	0.12060
0.26694	-0.06408	0.11952
0.28726	-0.06414	0.11785
0.30827	-0.06391	0.11567
0.32989	-0.06336	0.11447
0.35200	-0.06242	0.11465
0.37451	-0.06100	0.11910
0.39729	-0.05900	0.13345
0.42019	-0.05638	0.16046
0.44309	-0.05322	0.19561
0.46589	-0.04965	0.22914
0.48845	-0.04576	0.25986
0.51068	-0.04160	0.29112
0.53245	-0.03723	0.31598
0.55367	-0.03264	0.33463
0.57419	-0.02764	0.36660
0.59392	-0.02231	0.40175
0.61279	-0.01668	0.44174
0.63076	-0.01089	0.48707
0.64788	-0.00521	0.51918
0.66415	0.00023	0.54691
0.67737	0.00442	0.55602
0.68750	0.00733	0.54703
0.69580	0.00942	0.52550
0.70297	0.01094	0.47961
0.70945	0.01211	0.41903
0.71551	0.01306	0.34972
0.72142	0.01385	0.26315
0.72738	0.01449	0.15283
0.73363	0.01497	0.00890
0.74043	0.01527	-0.17659
0.74814	0.01534	-0.39922
0.75731	0.01506	-0.63210
0.76743	0.01431	-0.78390
0.77673	0.01301	-1.00515
0.78530	0.01173	0.98759
Element	2
x	y
0.98473	-0.12916	0.98957
0.98266	-0.12712	0.00117
0.98046	-0.12495	0.08319
0.97813	-0.12264	0.03601
0.97566	-0.12019	-0.02713
0.97304	-0.11760	-0.13043
0.97022	-0.11493	-0.22898
0.96714	-0.11222	-0.23518
0.96387	-0.10941	-0.27565
0.96042	-0.10649	-0.32993
0.95677	-0.10347	-0.37863
0.95292	-0.10036	-0.42921
0.94887	-0.09717	-0.48039
0.94462	-0.09391	-0.52205
0.94017	-0.09058	-0.56530
0.93554	-0.08719	-0.60889
0.93074	-0.08373	-0.66383
0.92577	-0.08024	-0.71735
0.92064	-0.07672	-0.76530
0.91536	-0.07319	-0.81984
0.90995	-0.06966	-0.87495
0.90441	-0.06615	-0.92688
0.89878	-0.06267	-0.98780
0.89305	-0.05924	-1.04479
0.88724	-0.05589	-1.09347
0.88139	-0.05262	-1.14072
0.87550	-0.04945	-1.18896
0.86961	-0.04639	-1.23107
0.86373	-0.04344	-1.27199
0.85788	-0.04061	-1.31527
0.85209	-0.03791	-1.36017
0.84638	-0.03534	-1.40825
0.84076	-0.03291	-1.46354
0.83525	-0.03064	-1.50518
0.82985	-0.02853	-1.54433
0.82458	-0.02659	-1.58166
0.81945	-0.02482	-1.59249
0.81449	-0.02321	-1.60773
0.80969	-0.02176	-1.62187
0.80507	-0.02045	-1.61968
0.80062	-0.01928	-1.63054
0.79637	-0.01825	-1.64102
0.79230	-0.01736	-1.62866
0.78842	-0.01658	-1.62409
0.78474	-0.01593	-1.61024
0.78124	-0.01538	-1.58598
0.77793	-0.01492	-1.56485
0.77480	-0.01453	-1.56499
0.77185	-0.01420	-1.58302
0.76908	-0.01393	-1.61299
0.76648	-0.01372	-1.66428
0.76404	-0.01356	-1.71850
0.76175	-0.01346	-1.81135
0.75962	-0.01341	-1.90434
0.75762	-0.01342	-2.02423
0.75576	-0.01349	-2.09731
0.75403	-0.01362	-2.19879
0.75243	-0.01381	-1.86804
0.74978	-0.01398	-4.14558
0.74848	-0.01449	-2.87637
0.74730	-0.01502	-2.85412
0.74624	-0.01559	-2.69384
0.74528	-0.01617	-2.70323
0.74444	-0.01677	-2.60292
0.74371	-0.01739	-2.46960
0.74307	-0.01800	-2.45526
0.74253	-0.01862	-2.25180
0.74206	-0.01923	-2.20170
0.74168	-0.01983	-2.09744
0.74139	-0.02041	-1.87416
0.74117	-0.02096	-1.83028
0.74102	-0.02149	-1.64879
0.74094	-0.02199	-1.32408
0.74092	-0.02248	-1.04757
0.74094	-0.02292	-0.79655
0.74101	-0.02331	-0.51743
0.74111	-0.02367	-0.25610
0.74122	-0.02401	-0.05003
0.74135	-0.02431	0.07935
0.74147	-0.02457	0.18627
0.74162	-0.02481	0.29650
0.74180	-0.02507	0.42937
0.74206	-0.02534	0.58640
0.74238	-0.02563	0.72301
0.74276	-0.02590	0.82322
0.74322	-0.02615	0.90196
0.74376	-0.02635	0.95895
0.74440	-0.02655	0.98510
0.74513	-0.02674	0.99660
0.74596	-0.02690	0.99999
0.74690	-0.02704	0.99851
0.74796	-0.02719	0.99502
0.74915	-0.02734	0.99345
0.75074	-0.02794	0.98163
0.75236	-0.02844	0.97279
0.75417	-0.02899	0.96210
0.75618	-0.02962	0.95050
0.75843	-0.03033	0.93777
0.76093	-0.03112	0.92416
0.76370	-0.03200	0.91015
0.76676	-0.03297	0.89604
0.77015	-0.03403	0.88184
0.77387	-0.03521	0.86768
0.77796	-0.03650	0.85374
0.78243	-0.03791	0.83994
0.78728	-0.03946	0.82598
0.79255	-0.04114	0.81276
0.79822	-0.04295	0.80099
0.80430	-0.04493	0.78809
0.81079	-0.04706	0.77669
0.81767	-0.04934	0.76575
0.82491	-0.05178	0.75592
0.83248	-0.05438	0.74599
0.84034	-0.05715	0.73667
0.84845	-0.06007	0.72832
0.85673	-0.06315	0.71953
0.86513	-0.06636	0.71145
0.87359	-0.06971	0.70393
0.88202	-0.07317	0.69557
0.89036	-0.07672	0.68729
0.89856	-0.08034	0.67921
0.90653	-0.08401	0.67031
0.91422	-0.08771	0.65926
0.92160	-0.09138	0.65023
0.92861	-0.09501	0.63887
0.93524	-0.09858	0.62545
0.94146	-0.10206	0.61114
0.94726	-0.10540	0.59473
0.95265	-0.10860	0.57826
0.95764	-0.11161	0.56560
0.96222	-0.11447	0.55385
0.96637	-0.11720	0.51945
0.97015	-0.11975	0.47335
0.97365	-0.12201	0.45961
0.97684	-0.12407	0.43487
0.97974	-0.12594	0.39642
0.98236	-0.12764	0.31391
0.98473	-0.12916	0.98957
